Step,AgentID,State,Health,Row,Col,Age,Risk,Strategy,FamilyID,EscapeStep,CellsTraversed,HazardCellsCrossed,StepsInSmoke,StepsInFire,CommsReceived,RescueCompleted,ExitChosen_r,ExitChosen_c
16,9,evacuating,98,2,9,52,0.25327205771332323,least_crowded_exit,0.0,-1,7,0,1,0,6,True,1,18
16,20,escaped,100,14,1,31,0.4885129003605748,least_crowded_exit,,13,11,0,0,0,8,False,14,1
16,21,evacuating,100,7,18,75,0.7917203152241724,least_crowded_exit,3.0,-1,7,0,0,0,13,False,14,18
16,12,escaped,100,14,18,77,0.29984515830568037,nearest_exit,,5,2,0,0,0,6,False,14,18
16,22,escaped,100,14,18,42,0.14690831997774315,safest_exit,,11,8,0,0,0,12,False,14,18
16,2,dead,0,5,2,45,0.44484094592510204,safest_exit,,-1,0,0,0,2,1,False,1,18
16,18,evacuating,100,9,1,72,0.8410935864065021,least_crowded_exit,1.0,-1,10,0,0,0,11,True,14,1
16,15,evacuating,100,1,15,59,0.1783269825612803,safest_exit,4.0,-1,12,0,0,0,15,True,1,18
16,11,escaped,100,14,1,47,0.24679042862978662,safest_exit,,15,11,0,0,0,9,False,14,1
16,27,aware,100,1,14,68,0.6844042539323728,least_crowded_exit,2.0,-1,10,0,0,0,14,True,14,1
16,1,rescuing,100,2,8,60,0.1754606371935058,safest_exit,1.0,-1,5,0,0,0,10,False,1,18
16,29,escaped,98,14,1,30,0.4893371293234636,nearest_exit,,11,9,1,2,0,8,False,14,1
16,24,escaped,100,14,18,68,0.31216244653772157,nearest_exit,5.0,14,7,0,0,0,14,True,14,18
16,19,escaped,100,14,1,44,0.28910359243339956,least_crowded_exit,,6,4,0,0,0,6,False,14,1
17,11,escaped,100,14,1,47,0.24679042862978662,safest_exit,,15,11,0,0,0,9,False,14,1
17,26,rescuing,100,1,13,79,0.43840598879213033,nearest_exit,3.0,-1,9,0,0,0,11,False,1,18
17,13,escaped,100,1,18,69,0.1603079106994315,least_crowded_exit,,8,4,0,0,0,6,False,1,18
17,6,escaped,100,1,18,43,0.17873429692156712,safest_exit,0.0,5,3,0,0,0,6,False,1,18
17,9,evacuating,98,1,9,52,0.25327205771332323,least_crowded_exit,0.0,-1,8,0,1,0,7,True,1,18
17,1,rescuing,100,2,9,60,0.1754606371935058,safest_exit,1.0,-1,6,0,0,0,10,False,1,18
17,28,escaped,100,1,18,63,0.5446146587244945,nearest_exit,,15,9,0,0,0,14,False,1,18
17,29,escaped,98,14,1,30,0.4893371293234636,nearest_exit,,11,9,1,2,0,8,False,14,1
17,5,evacuating,46,12,7,59,0.6227643906126332,least_crowded_exit,5.0,-1,11,0,2,1,9,True,14,1
17,12,escaped,100,14,18,77,0.29984515830568037,nearest_exit,,5,2,0,0,0,6,False,14,18
17,7,escaped,100,14,18,69,0.6825708707529461,safest_exit,,11,6,0,0,0,10,False,14,18
17,21,evacuating,100,8,18,75,0.7917203152241724,least_crowded_exit,3.0,-1,8,0,0,0,15,False,14,18
17,10,evacuating,100,2,14,45,0.45889083826650556,nearest_exit,2.0,-1,11,0,0,0,13,False,1,18
17,3,evacuating,100,2,16,73,0.42888182083979043,nearest_exit,,-1,8,0,0,0,10,False,1,18
17,16,evacuating,100,1,11,71,0.8994259747301813,nearest_exit,4.0,-1,8,0,0,0,13,False,1,18
17,17,rescuing,100,1,10,23,0.11180628519652043,least_crowded_exit,2.0,-1,5,0,0,0,9,False,14,1
17,19,escaped,100,14,1,44,0.28910359243339956,least_crowded_exit,,6,4,0,0,0,6,False,14,1
17,25,evacuating,100,4,15,36,0.7281034854352972,safest_exit,3.0,-1,13,0,0,0,9,True,1,18
17,14,evacuating,100,12,18,53,0.7890792838094645,safest_exit,,-1,11,0,0,0,10,False,14,18
17,2,dead,0,5,2,45,0.44484094592510204,safest_exit,,-1,0,0,0,2,1,False,1,18
17,22,escaped,100,14,18,42,0.14690831997774315,safest_exit,,11,8,0,0,0,12,False,14,18
17,27,evacuating,100,1,14,68,0.6844042539323728,least_crowded_exit,2.0,-1,10,0,0,0,15,True,14,18
17,18,evacuating,100,10,1,72,0.8410935864065021,least_crowded_exit,1.0,-1,11,0,0,0,11,True,14,1
17,24,escaped,100,14,18,68,0.31216244653772157,nearest_exit,5.0,14,7,0,0,0,14,True,14,18
17,20,escaped,100,14,1,31,0.4885129003605748,least_crowded_exit,,13,11,0,0,0,8,False,14,1
17,4,escaped,100,14,1,61,0.6832606795678805,nearest_exit,,4,2,0,0,0,3,False,14,1
17,8,escaped,100,14,18,33,0.7893380290822328,nearest_exit,,12,10,0,0,0,11,False,14,18
17,15,evacuating,100,1,16,59,0.1783269825612803,safest_exit,4.0,-1,13,0,0,0,16,True,1,18
17,0,escaped,100,1,18,30,0.7459975982133148,least_crowded_exit,5.0,3,2,0,0,0,3,False,1,18
17,23,evacuating,94,13,1,42,0.10172430268114115,safest_exit,1.0,-1,12,2,5,0,11,False,14,1
18,22,escaped,100,14,18,42,0.14690831997774315,safest_exit,,11,8,0,0,0,12,False,14,18
18,11,escaped,100,14,1,47,0.24679042862978662,safest_exit,,15,11,0,0,0,9,False,14,1
18,2,dead,0,5,2,45,0.44484094592510204,safest_exit,,-1,0,0,0,2,1,False,1,18
18,14,evacuating,100,12,18,53,0.7890792838094645,safest_exit,,-1,11,0,0,0,10,False,14,18
18,13,escaped,100,1,18,69,0.1603079106994315,least_crowded_exit,,8,4,0,0,0,6,False,1,18
18,3,evacuating,100,2,17,73,0.42888182083979043,nearest_exit,,-1,9,0,0,0,13,False,1,18
18,17,rescuing,100,1,10,23,0.11180628519652043,least_crowded_exit,2.0,-1,5,0,0,0,11,False,14,1
18,26,rescuing,100,1,13,79,0.43840598879213033,nearest_exit,3.0,-1,9,0,0,0,13,False,1,18
18,10,evacuating,100,2,15,45,0.45889083826650556,nearest_exit,2.0,-1,12,0,0,0,16,False,1,18
18,20,escaped,100,14,1,31,0.4885129003605748,least_crowded_exit,,13,11,0,0,0,8,False,14,1
18,4,escaped,100,14,1,61,0.6832606795678805,nearest_exit,,4,2,0,0,0,3,False,14,1
18,15,evacuating,100,1,16,59,0.1783269825612803,safest_exit,4.0,-1,13,0,0,0,19,True,1,18
18,9,evacuating,98,1,9,52,0.25327205771332323,least_crowded_exit,0.0,-1,8,0,1,0,8,True,1,18
18,24,escaped,100,14,18,68,0.31216244653772157,nearest_exit,5.0,14,7,0,0,0,14,True,14,18
18,23,escaped,94,14,1,42,0.10172430268114115,safest_exit,1.0,17,13,2,5,0,12,False,14,1
18,19,escaped,100,14,1,44,0.28910359243339956,least_crowded_exit,,6,4,0,0,0,6,False,14,1
18,27,evacuating,100,1,15,68,0.6844042539323728,least_crowded_exit,2.0,-1,11,0,0,0,18,True,14,18
18,1,rescuing,100,2,10,60,0.1754606371935058,safest_exit,1.0,-1,7,0,0,0,11,False,1,18
18,25,evacuating,100,3,15,36,0.7281034854352972,safest_exit,3.0,-1,14,0,0,0,11,True,1,18
18,0,escaped,100,1,18,30,0.7459975982133148,least_crowded_exit,5.0,3,2,0,0,0,3,False,1,18
18,7,escaped,100,14,18,69,0.6825708707529461,safest_exit,,11,6,0,0,0,10,False,14,18
18,28,escaped,100,1,18,63,0.5446146587244945,nearest_exit,,15,9,0,0,0,14,False,1,18
18,6,escaped,100,1,18,43,0.17873429692156712,safest_exit,0.0,5,3,0,0,0,6,False,1,18
18,29,escaped,98,14,1,30,0.4893371293234636,nearest_exit,,11,9,1,2,0,8,False,14,1
18,8,escaped,100,14,18,33,0.7893380290822328,nearest_exit,,12,10,0,0,0,11,False,14,18
18,12,escaped,100,14,18,77,0.29984515830568037,nearest_exit,,5,2,0,0,0,6,False,14,18
18,5,evacuating,46,12,7,59,0.6227643906126332,least_crowded_exit,5.0,-1,11,0,2,1,9,True,14,1
18,16,evacuating,100,1,12,71,0.8994259747301813,nearest_exit,4.0,-1,9,0,0,0,15,False,1,18
18,18,evacuating,100,10,1,72,0.8410935864065021,least_crowded_exit,1.0,-1,11,0,0,0,11,True,14,1
18,21,evacuating,100,8,18,75,0.7917203152241724,least_crowded_exit,3.0,-1,8,0,0,0,16,False,14,18
19,16,evacuating,100,1,12,71,0.8994259747301813,nearest_exit,4.0,-1,9,0,0,0,15,False,1,18
19,4,escaped,100,14,1,61,0.6832606795678805,nearest_exit,,4,2,0,0,0,3,False,14,1
19,15,evacuating,100,1,17,59,0.1783269825612803,safest_exit,4.0,-1,14,0,0,0,19,True,1,18
19,8,escaped,100,14,18,33,0.7893380290822328,nearest_exit,,12,10,0,0,0,11,False,14,18
19,28,escaped,100,1,18,63,0.5446146587244945,nearest_exit,,15,9,0,0,0,14,False,1,18
19,17,rescuing,100,1,11,23,0.11180628519652043,least_crowded_exit,2.0,-1,6,0,0,0,11,False,14,1
19,25,evacuating,100,3,16,36,0.7281034854352972,safest_exit,3.0,-1,15,0,0,0,11,True,1,18
19,9,evacuating,98,1,10,52,0.25327205771332323,least_crowded_exit,0.0,-1,9,0,1,0,8,True,1,18
19,0,escaped,100,1,18,30,0.7459975982133148,least_crowded_exit,5.0,3,2,0,0,0,3,False,1,18
19,27,evacuating,100,1,15,68,0.6844042539323728,least_crowded_exit,2.0,-1,11,0,0,0,18,True,14,18
19,2,dead,0,5,2,45,0.44484094592510204,safest_exit,,-1,0,0,0,2,1,False,1,18
19,3,evacuating,100,2,17,73,0.42888182083979043,nearest_exit,,-1,9,0,0,0,13,False,1,18
19,24,escaped,100,14,18,68,0.31216244653772157,nearest_exit,5.0,14,7,0,0,0,14,True,14,18
19,23,escaped,94,14,1,42,0.10172430268114115,safest_exit,1.0,17,13,2,5,0,12,False,14,1
19,26,rescuing,100,1,14,79,0.43840598879213033,nearest_exit,3.0,-1,10,0,0,0,13,False,1,18
19,7,escaped,100,14,18,69,0.6825708707529461,safest_exit,,11,6,0,0,0,10,False,14,18
19,18,evacuating,100,11,1,72,0.8410935864065021,least_crowded_exit,1.0,-1,12,0,0,0,11,True,14,1
19,14,evacuating,100,13,18,53,0.7890792838094645,safest_exit,,-1,12,0,0,0,11,False,14,18
19,19,escaped,100,14,1,44,0.28910359243339956,least_crowded_exit,,6,4,0,0,0,6,False,14,1
19,12,escaped,100,14,18,77,0.29984515830568037,nearest_exit,,5,2,0,0,0,6,False,14,18
19,21,evacuating,100,9,18,75,0.7917203152241724,least_crowded_exit,3.0,-1,9,0,0,0,16,False,14,18
19,5,evacuating,46,12,6,59,0.6227643906126332,least_crowded_exit,5.0,-1,12,0,2,1,9,True,14,1
19,29,escaped,98,14,1,30,0.4893371293234636,nearest_exit,,11,9,1,2,0,8,False,14,1
19,11,escaped,100,14,1,47,0.24679042862978662,safest_exit,,15,11,0,0,0,9,False,14,1
19,10,evacuating,100,2,15,45,0.45889083826650556,nearest_exit,2.0,-1,12,0,0,0,16,False,1,18
19,13,escaped,100,1,18,69,0.1603079106994315,least_crowded_exit,,8,4,0,0,0,6,False,1,18
19,1,rescuing,100,2,11,60,0.1754606371935058,safest_exit,1.0,-1,8,0,0,0,11,False,1,18
19,6,escaped,100,1,18,43,0.17873429692156712,safest_exit,0.0,5,3,0,0,0,6,False,1,18
19,22,escaped,100,14,18,42,0.14690831997774315,safest_exit,,11,8,0,0,0,12,False,14,18
19,20,escaped,100,14,1,31,0.4885129003605748,least_crowded_exit,,13,11,0,0,0,8,False,14,1
20,3,evacuating,100,2,9,73,0.42888182083979043,nearest_exit,,-1,10,0,0,0,13,False,1,18
20,0,escaped,100,1,18,30,0.7459975982133148,least_crowded_exit,5.0,3,2,0,0,0,3,False,1,18
20,29,escaped,98,14,1,30,0.4893371293234636,nearest_exit,,11,9,1,2,0,8,False,14,1
20,10,evacuating,100,1,13,45,0.45889083826650556,nearest_exit,2.0,-1,13,0,0,0,16,False,1,18
20,17,rescuing,100,1,11,23,0.11180628519652043,least_crowded_exit,2.0,-1,6,0,0,0,11,False,14,1
20,21,evacuating,100,9,18,75,0.7917203152241724,least_crowded_exit,3.0,-1,9,0,0,0,16,False,14,18
20,2,dead,0,5,2,45,0.44484094592510204,safest_exit,,-1,0,0,0,2,1,False,1,18
20,4,escaped,100,14,1,61,0.6832606795678805,nearest_exit,,4,2,0,0,0,3,False,14,1
20,16,evacuating,100,2,12,71,0.8994259747301813,nearest_exit,4.0,-1,10,0,0,0,15,False,1,18
20,5,evacuating,46,12,5,59,0.6227643906126332,least_crowded_exit,5.0,-1,13,0,2,1,10,True,14,1
20,25,evacuating,100,2,15,36,0.7281034854352972,safest_exit,3.0,-1,16,0,0,0,11,True,1,18
20,6,escaped,100,1,18,43,0.17873429692156712,safest_exit,0.0,5,3,0,0,0,6,False,1,18
20,22,escaped,100,14,18,42,0.14690831997774315,safest_exit,,11,8,0,0,0,12,False,14,18
20,1,rescuing,100,2,11,60,0.1754606371935058,safest_exit,1.0,-1,8,0,0,0,11,False,1,18
20,7,escaped,100,14,18,69,0.6825708707529461,safest_exit,,11,6,0,0,0,10,False,14,18
20,26,rescuing,100,1,14,79,0.43840598879213033,nearest_exit,3.0,-1,10,0,0,0,13,False,1,18
20,24,escaped,100,14,18,68,0.31216244653772157,nearest_exit,5.0,14,7,0,0,0,14,True,14,18
20,18,evacuating,100,11,1,72,0.8410935864065021,least_crowded_exit,1.0,-1,12,0,0,0,12,True,14,1
20,11,escaped,100,14,1,47,0.24679042862978662,safest_exit,,15,11,0,0,0,9,False,14,1
20,12,escaped,100,14,18,77,0.29984515830568037,nearest_exit,,5,2,0,0,0,6,False,14,18
20,23,escaped,94,14,1,42,0.10172430268114115,safest_exit,1.0,17,13,2,5,0,12,False,14,1
20,14,escaped,100,14,18,53,0.7890792838094645,safest_exit,,19,13,0,0,0,11,False,14,18
20,8,escaped,100,14,18,33,0.7893380290822328,nearest_exit,,12,10,0,0,0,11,False,14,18
20,9,evacuating,98,2,10,52,0.25327205771332323,least_crowded_exit,0.0,-1,10,0,1,0,8,True,1,18
20,15,escaped,100,1,18,59,0.1783269825612803,safest_exit,4.0,19,15,0,0,0,19,True,1,18
20,27,evacuating,100,1,16,68,0.6844042539323728,least_crowded_exit,2.0,-1,12,0,0,0,18,True,14,18
20,19,escaped,100,14,1,44,0.28910359243339956,least_crowded_exit,,6,4,0,0,0,6,False,14,1
20,13,escaped,100,1,18,69,0.1603079106994315,least_crowded_exit,,8,4,0,0,0,6,False,1,18
20,20,escaped,100,14,1,31,0.4885129003605748,least_crowded_exit,,13,11,0,0,0,8,False,14,1
20,28,escaped,100,1,18,63,0.5446146587244945,nearest_exit,,15,9,0,0,0,14,False,1,18
21,2,dead,0,5,2,45,0.44484094592510204,safest_exit,,-1,0,0,0,2,1,False,1,18
21,15,escaped,100,1,18,59,0.1783269825612803,safest_exit,4.0,19,15,0,0,0,19,True,1,18
21,27,evacuating,100,1,16,68,0.6844042539323728,least_crowded_exit,2.0,-1,12,0,0,0,18,True,14,18
21,25,evacuating,100,1,15,36,0.7281034854352972,safest_exit,3.0,-1,17,0,0,0,11,True,1,18
21,16,evacuating,100,1,12,71,0.8994259747301813,nearest_exit,4.0,-1,11,0,0,0,15,False,1,18
21,9,evacuating,98,1,10,52,0.25327205771332323,least_crowded_exit,0.0,-1,11,0,1,0,8,True,1,18
21,22,escaped,100,14,18,42,0.14690831997774315,safest_exit,,11,8,0,0,0,12,False,14,18
21,23,escaped,94,14,1,42,0.10172430268114115,safest_exit,1.0,17,13,2,5,0,12,False,14,1
21,8,escaped,100,14,18,33,0.7893380290822328,nearest_exit,,12,10,0,0,0,11,False,14,18
21,10,evacuating,100,2,13,45,0.45889083826650556,nearest_exit,2.0,-1,14,0,0,0,16,False,1,18
21,19,escaped,100,14,1,44,0.28910359243339956,least_crowded_exit,,6,4,0,0,0,6,False,14,1
21,24,escaped,100,14,18,68,0.31216244653772157,nearest_exit,5.0,14,7,0,0,0,14,True,14,18
21,14,escaped,100,14,18,53,0.7890792838094645,safest_exit,,19,13,0,0,0,11,False,14,18
21,17,rescuing,100,1,11,23,0.11180628519652043,least_crowded_exit,2.0,-1,6,0,0,0,11,False,14,1
21,6,escaped,100,1,18,43,0.17873429692156712,safest_exit,0.0,5,3,0,0,0,6,False,1,18
21,11,escaped,100,14,1,47,0.24679042862978662,safest_exit,,15,11,0,0,0,9,False,14,1
21,20,escaped,100,14,1,31,0.4885129003605748,least_crowded_exit,,13,11,0,0,0,8,False,14,1
21,0,escaped,100,1,18,30,0.7459975982133148,least_crowded_exit,5.0,3,2,0,0,0,3,False,1,18
21,5,evacuating,46,12,5,59,0.6227643906126332,least_crowded_exit,5.0,-1,13,0,2,1,10,True,14,1
21,26,rescuing,100,1,14,79,0.43840598879213033,nearest_exit,3.0,-1,10,0,0,0,13,False,1,18
21,12,escaped,100,14,18,77,0.29984515830568037,nearest_exit,,5,2,0,0,0,6,False,14,18
21,7,escaped,100,14,18,69,0.6825708707529461,safest_exit,,11,6,0,0,0,10,False,14,18
21,1,rescuing,100,2,12,60,0.1754606371935058,safest_exit,1.0,-1,9,0,0,0,11,False,1,18
21,3,evacuating,100,2,9,73,0.42888182083979043,nearest_exit,,-1,10,0,0,0,13,False,1,18
21,13,escaped,100,1,18,69,0.1603079106994315,least_crowded_exit,,8,4,0,0,0,6,False,1,18
21,29,escaped,98,14,1,30,0.4893371293234636,nearest_exit,,11,9,1,2,0,8,False,14,1
21,18,evacuating,100,12,1,72,0.8410935864065021,least_crowded_exit,1.0,-1,13,0,0,0,12,True,14,1
21,28,escaped,100,1,18,63,0.5446146587244945,nearest_exit,,15,9,0,0,0,14,False,1,18
21,4,escaped,100,14,1,61,0.6832606795678805,nearest_exit,,4,2,0,0,0,3,False,14,1
21,21,evacuating,100,10,18,75,0.7917203152241724,least_crowded_exit,3.0,-1,10,0,0,0,16,False,14,18
22,3,evacuating,100,1,9,73,0.42888182083979043,nearest_exit,,-1,11,0,0,0,13,False,1,18
22,19,escaped,100,14,1,44,0.28910359243339956,least_crowded_exit,,6,4,0,0,0,6,False,14,1
22,17,rescuing,100,1,11,23,0.11180628519652043,least_crowded_exit,2.0,-1,6,0,0,0,12,False,14,1
22,29,escaped,98,14,1,30,0.4893371293234636,nearest_exit,,11,9,1,2,0,8,False,14,1
22,0,escaped,100,1,18,30,0.7459975982133148,least_crowded_exit,5.0,3,2,0,0,0,3,False,1,18
22,2,dead,0,5,2,45,0.44484094592510204,safest_exit,,-1,0,0,0,2,1,False,1,18
22,14,escaped,100,14,18,53,0.7890792838094645,safest_exit,,19,13,0,0,0,11,False,14,18
22,13,escaped,100,1,18,69,0.1603079106994315,least_crowded_exit,,8,4,0,0,0,6,False,1,18
22,11,escaped,100,14,1,47,0.24679042862978662,safest_exit,,15,11,0,0,0,9,False,14,1
22,23,escaped,94,14,1,42,0.10172430268114115,safest_exit,1.0,17,13,2,5,0,12,False,14,1
22,20,escaped,100,14,1,31,0.4885129003605748,least_crowded_exit,,13,11,0,0,0,8,False,14,1
22,4,escaped,100,14,1,61,0.6832606795678805,nearest_exit,,4,2,0,0,0,3,False,14,1
22,28,escaped,100,1,18,63,0.5446146587244945,nearest_exit,,15,9,0,0,0,14,False,1,18
22,22,escaped,100,14,18,42,0.14690831997774315,safest_exit,,11,8,0,0,0,12,False,14,18
22,24,escaped,100,14,18,68,0.31216244653772157,nearest_exit,5.0,14,7,0,0,0,14,True,14,18
22,7,escaped,100,14,18,69,0.6825708707529461,safest_exit,,11,6,0,0,0,10,False,14,18
22,12,escaped,100,14,18,77,0.29984515830568037,nearest_exit,,5,2,0,0,0,6,False,14,18
22,25,evacuating,100,2,15,36,0.7281034854352972,safest_exit,3.0,-1,18,0,0,0,13,True,1,18
22,6,escaped,100,1,18,43,0.17873429692156712,safest_exit,0.0,5,3,0,0,0,6,False,1,18
22,1,rescuing,100,2,12,60,0.1754606371935058,safest_exit,1.0,-1,9,0,0,0,12,False,1,18
22,5,evacuating,46,12,4,59,0.6227643906126332,least_crowded_exit,5.0,-1,14,0,2,1,10,True,14,1
22,26,rescuing,100,1,15,79,0.43840598879213033,nearest_exit,3.0,-1,11,0,0,0,15,False,1,18
22,10,evacuating,100,1,14,45,0.45889083826650556,nearest_exit,2.0,-1,15,0,0,0,18,False,1,18
22,9,evacuating,98,1,10,52,0.25327205771332323,least_crowded_exit,0.0,-1,11,0,1,0,8,True,1,18
22,15,escaped,100,1,18,59,0.1783269825612803,safest_exit,4.0,19,15,0,0,0,19,True,1,18
22,27,evacuating,100,1,17,68,0.6844042539323728,least_crowded_exit,2.0,-1,13,0,0,0,20,True,14,18
22,16,evacuating,100,1,12,71,0.8994259747301813,nearest_exit,4.0,-1,11,0,0,0,16,False,1,18
22,18,evacuating,100,12,1,72,0.8410935864065021,least_crowded_exit,1.0,-1,13,0,0,0,13,True,14,1
22,8,escaped,100,14,18,33,0.7893380290822328,nearest_exit,,12,10,0,0,0,11,False,14,18
22,21,evacuating,100,10,18,75,0.7917203152241724,least_crowded_exit,3.0,-1,10,0,0,0,16,False,14,18
23,10,evacuating,100,1,14,45,0.45889083826650556,nearest_exit,2.0,-1,15,0,0,0,18,False,1,18
23,9,evacuating,98,2,10,52,0.25327205771332323,least_crowded_exit,0.0,-1,12,0,1,0,8,True,1,18
23,5,evacuating,46,12,3,59,0.6227643906126332,least_crowded_exit,5.0,-1,15,0,2,1,10,True,14,1
23,22,escaped,100,14,18,42,0.14690831997774315,safest_exit,,11,8,0,0,0,12,False,14,18
23,20,escaped,100,14,1,31,0.4885129003605748,least_crowded_exit,,13,11,0,0,0,8,False,14,1
23,29,escaped,98,14,1,30,0.4893371293234636,nearest_exit,,11,9,1,2,0,8,False,14,1
23,28,escaped,100,1,18,63,0.5446146587244945,nearest_exit,,15,9,0,0,0,14,False,1,18
23,4,escaped,100,14,1,61,0.6832606795678805,nearest_exit,,4,2,0,0,0,3,False,14,1
23,1,rescuing,100,2,13,60,0.1754606371935058,safest_exit,1.0,-1,10,0,0,0,12,False,1,18
23,18,evacuating,100,13,1,72,0.8410935864065021,least_crowded_exit,1.0,-1,14,0,0,0,13,True,14,1
23,14,escaped,100,14,18,53,0.7890792838094645,safest_exit,,19,13,0,0,0,11,False,14,18
23,23,escaped,94,14,1,42,0.10172430268114115,safest_exit,1.0,17,13,2,5,0,12,False,14,1
23,8,escaped,100,14,18,33,0.7893380290822328,nearest_exit,,12,10,0,0,0,11,False,14,18
23,0,escaped,100,1,18,30,0.7459975982133148,least_crowded_exit,5.0,3,2,0,0,0,3,False,1,18
23,25,evacuating,100,1,16,36,0.7281034854352972,safest_exit,3.0,-1,19,0,0,0,13,True,1,18
23,24,escaped,100,14,18,68,0.31216244653772157,nearest_exit,5.0,14,7,0,0,0,14,True,14,18
23,12,escaped,100,14,18,77,0.29984515830568037,nearest_exit,,5,2,0,0,0,6,False,14,18
23,7,escaped,100,14,18,69,0.6825708707529461,safest_exit,,11,6,0,0,0,10,False,14,18
23,2,dead,0,5,2,45,0.44484094592510204,safest_exit,,-1,0,0,0,2,1,False,1,18
23,19,escaped,100,14,1,44,0.28910359243339956,least_crowded_exit,,6,4,0,0,0,6,False,14,1
23,15,escaped,100,1,18,59,0.1783269825612803,safest_exit,4.0,19,15,0,0,0,19,True,1,18
23,11,escaped,100,14,1,47,0.24679042862978662,safest_exit,,15,11,0,0,0,9,False,14,1
23,16,evacuating,100,1,13,71,0.8994259747301813,nearest_exit,4.0,-1,12,0,0,0,16,False,1,18
23,21,evacuating,100,11,18,75,0.7917203152241724,least_crowded_exit,3.0,-1,11,0,0,0,16,False,14,18
23,27,escaped,100,1,18,68,0.6844042539323728,least_crowded_exit,2.0,22,14,0,0,0,20,True,14,18
23,6,escaped,100,1,18,43,0.17873429692156712,safest_exit,0.0,5,3,0,0,0,6,False,1,18
23,26,rescuing,100,1,15,79,0.43840598879213033,nearest_exit,3.0,-1,11,0,0,0,15,False,1,18
23,13,escaped,100,1,18,69,0.1603079106994315,least_crowded_exit,,8,4,0,0,0,6,False,1,18
23,17,aware,100,1,11,23,0.11180628519652043,least_crowded_exit,2.0,-1,6,0,0,0,12,True,14,1
23,3,evacuating,100,1,9,73,0.42888182083979043,nearest_exit,,-1,11,0,0,0,13,False,1,18
24,2,dead,0,5,2,45,0.44484094592510204,safest_exit,,-1,0,0,0,2,1,False,1,18
24,20,escaped,100,14,1,31,0.4885129003605748,least_crowded_exit,,13,11,0,0,0,8,False,14,1
24,23,escaped,94,14,1,42,0.10172430268114115,safest_exit,1.0,17,13,2,5,0,12,False,14,1
24,15,escaped,100,1,18,59,0.1783269825612803,safest_exit,4.0,19,15,0,0,0,19,True,1,18
24,26,rescuing,100,1,15,79,0.43840598879213033,nearest_exit,3.0,-1,11,0,0,0,15,False,1,18
24,21,evacuating,100,11,18,75,0.7917203152241724,least_crowded_exit,3.0,-1,11,0,0,0,16,False,14,18
24,22,escaped,100,14,18,42,0.14690831997774315,safest_exit,,11,8,0,0,0,12,False,14,18
24,4,escaped,100,14,1,61,0.6832606795678805,nearest_exit,,4,2,0,0,0,3,False,14,1
24,12,escaped,100,14,18,77,0.29984515830568037,nearest_exit,,5,2,0,0,0,6,False,14,18
24,10,evacuating,100,2,14,45,0.45889083826650556,nearest_exit,2.0,-1,16,0,0,0,18,False,1,18
24,27,escaped,100,1,18,68,0.6844042539323728,least_crowded_exit,2.0,22,14,0,0,0,20,True,14,18
24,28,escaped,100,1,18,63,0.5446146587244945,nearest_exit,,15,9,0,0,0,14,False,1,18
24,6,escaped,100,1,18,43,0.17873429692156712,safest_exit,0.0,5,3,0,0,0,6,False,1,18
24,19,escaped,100,14,1,44,0.28910359243339956,least_crowded_exit,,6,4,0,0,0,6,False,14,1
24,17,evacuating,100,1,11,23,0.11180628519652043,least_crowded_exit,2.0,-1,6,0,0,0,12,True,14,18
24,1,rescuing,100,2,13,60,0.1754606371935058,safest_exit,1.0,-1,10,0,0,0,12,False,1,18
24,3,evacuating,100,1,10,73,0.42888182083979043,nearest_exit,,-1,12,0,0,0,13,False,1,18
24,5,evacuating,46,12,3,59,0.6227643906126332,least_crowded_exit,5.0,-1,15,0,2,1,10,True,14,1
24,25,evacuating,100,1,16,36,0.7281034854352972,safest_exit,3.0,-1,19,0,0,0,13,True,1,18
24,9,evacuating,98,2,11,52,0.25327205771332323,least_crowded_exit,0.0,-1,13,0,1,0,8,True,1,18
24,7,escaped,100,14,18,69,0.6825708707529461,safest_exit,,11,6,0,0,0,10,False,14,18
24,8,escaped,100,14,18,33,0.7893380290822328,nearest_exit,,12,10,0,0,0,11,False,14,18
24,11,escaped,100,14,1,47,0.24679042862978662,safest_exit,,15,11,0,0,0,9,False,14,1
24,18,escaped,100,14,1,72,0.8410935864065021,least_crowded_exit,1.0,23,15,0,0,0,13,True,14,1
24,24,escaped,100,14,18,68,0.31216244653772157,nearest_exit,5.0,14,7,0,0,0,14,True,14,18
24,16,evacuating,100,1,13,71,0.8994259747301813,nearest_exit,4.0,-1,12,0,0,0,16,False,1,18
24,0,escaped,100,1,18,30,0.7459975982133148,least_crowded_exit,5.0,3,2,0,0,0,3,False,1,18
24,14,escaped,100,14,18,53,0.7890792838094645,safest_exit,,19,13,0,0,0,11,False,14,18
24,29,escaped,98,14,1,30,0.4893371293234636,nearest_exit,,11,9,1,2,0,8,False,14,1
24,13,escaped,100,1,18,69,0.1603079106994315,least_crowded_exit,,8,4,0,0,0,6,False,1,18
25,9,evacuating,98,2,12,52,0.25327205771332323,least_crowded_exit,0.0,-1,14,0,1,0,8,True,1,18
25,13,escaped,100,1,18,69,0.1603079106994315,least_crowded_exit,,8,4,0,0,0,6,False,1,18
25,23,escaped,94,14,1,42,0.10172430268114115,safest_exit,1.0,17,13,2,5,0,12,False,14,1
25,27,escaped,100,1,18,68,0.6844042539323728,least_crowded_exit,2.0,22,14,0,0,0,20,True,14,18
